,dia,variable,value
2688,2020-05-12,seco,32938
2689,2020-05-13,seco,33595
2690,2020-05-14,seco,33765
2691,2020-05-15,seco,32941
2692,2020-05-16,seco,29956
2693,2020-05-17,seco,27341
2694,2020-05-18,seco,31709
2695,2020-05-19,seco,32716
2696,2020-05-20,seco,33184
2697,2020-05-21,seco,33367
2698,2020-05-22,seco,33647
2699,2020-05-23,seco,32087
2700,2020-05-24,seco,28752
2701,2020-05-25,seco,30230
2702,2020-05-26,seco,31061
2703,2020-05-27,seco,30982
2704,2020-05-28,seco,31284
2705,2020-05-29,seco,31429
2706,2020-05-30,seco,29457
2707,2020-05-31,seco,27068
2708,2020-06-01,seco,31448
2709,2020-06-02,seco,32691
2710,2020-06-03,seco,33268
2711,2020-06-04,seco,33927
2712,2020-06-05,seco,33766
2713,2020-06-06,seco,31346
2714,2020-06-07,seco,28594
2715,2020-06-08,seco,33292
2716,2020-06-09,seco,34313
2717,2020-06-10,seco,34695
2718,2020-06-11,seco,32631
2719,2020-06-12,seco,33517
2720,2020-06-13,seco,31542
2721,2020-06-14,seco,28571
2722,2020-06-15,seco,32256
2723,2020-06-16,seco,32919
2724,2020-06-17,seco,32996
2725,2020-06-18,seco,32860
2726,2020-06-19,seco,33225
2727,2020-06-20,seco,31539
2728,2020-06-21,seco,29022
2729,2020-06-22,seco,33708
2730,2020-06-23,seco,33979
2731,2020-06-24,seco,34056
2732,2020-06-25,seco,34554
2733,2020-06-26,seco,34729
2734,2020-06-27,seco,32288
2735,2020-06-28,seco,28914
2736,2020-06-29,seco,32948
2737,2020-06-30,seco,33643
2738,2020-07-01,seco,33922
2739,2020-07-02,seco,33589
2740,2020-07-03,seco,33205
2741,2020-07-04,seco,30851
2742,2020-07-05,seco,28473
2743,2020-07-06,seco,33555
2744,2020-07-07,seco,34662
2745,2020-07-08,seco,34827
2746,2020-07-09,seco,34744
2747,2020-07-10,seco,33922
2748,2020-07-11,seco,31834
2749,2020-07-12,seco,29514
2750,2020-07-13,seco,34624
2751,2020-07-14,seco,35386
2752,2020-07-15,seco,34799
2753,2020-07-16,seco,34343
2754,2020-07-17,seco,34573
2755,2020-07-18,seco,32289
2756,2020-07-19,seco,29096
2757,2020-07-20,seco,33758
2758,2020-07-21,seco,35031
2759,2020-07-22,seco,35264
2760,2020-07-23,seco,35359
2761,2020-07-24,seco,35370
2762,2020-07-25,seco,32983
2763,2020-07-26,seco,29483
2764,2020-07-27,seco,34493
2765,2020-07-28,seco,35954
2766,2020-07-29,seco,35826
2767,2020-07-30,seco,34900
2768,2020-07-31,seco,34483
2769,2020-08-01,seco,31999
2770,2020-08-02,seco,28884
2771,2020-08-03,seco,33258
2772,2020-08-04,seco,34664
2773,2020-08-05,seco,34925
2774,2020-08-06,seco,35050
2775,2020-08-07,seco,35357
2776,2020-08-08,seco,32914
2777,2020-08-09,seco,29518
2778,2020-08-10,seco,34811
2779,2020-08-11,seco,36399
2780,2020-08-12,seco,36928
2781,2020-08-13,seco,37379
2782,2020-08-14,seco,37783
2783,2020-08-15,seco,34975
2784,2020-08-16,seco,31460
2785,2020-08-17,seco,36384
2786,2020-08-18,seco,37814
2787,2020-08-19,seco,38278
2788,2020-08-20,seco,37324
2789,2020-08-21,seco,35294
2790,2020-08-22,seco,32083
2791,2020-08-23,seco,28700
2792,2020-08-24,seco,33799
2793,2020-08-25,seco,34801
2794,2020-08-26,seco,35198
2795,2020-08-27,seco,35886
2796,2020-08-28,seco,36555
2797,2020-08-29,seco,34409
2798,2020-08-30,seco,31920
2799,2020-08-31,seco,37062
2800,2020-09-01,seco,37714
2801,2020-09-02,seco,37942
2802,2020-09-03,seco,38157
2803,2020-09-04,seco,38774
2804,2020-09-05,seco,35843
2805,2020-09-06,seco,32373
2806,2020-09-07,seco,33848
2807,2020-09-08,seco,38630
2808,2020-09-09,seco,39639
2809,2020-09-10,seco,40698
2810,2020-09-11,seco,40859
2811,2020-09-12,seco,38258
2812,2020-09-13,seco,34729
2813,2020-09-14,seco,39992
2814,2020-09-15,seco,39579
2815,2020-09-16,seco,39965
2816,2020-09-17,seco,40728
2817,2020-09-18,seco,40651
2818,2020-09-19,seco,38071
2819,2020-09-20,seco,33595
2820,2020-09-21,seco,37485
2821,2020-09-22,seco,37261
2822,2020-09-23,seco,36823
2823,2020-09-24,seco,37448
2824,2020-09-25,seco,38702
2825,2020-09-26,seco,37109
2826,2020-09-27,seco,34902
2827,2020-09-28,seco,41386
2828,2020-09-29,seco,42200
2829,2020-09-30,seco,43224
2830,2020-10-01,seco,44120
2831,2020-10-02,seco,44963
2832,2020-10-03,seco,41168
2833,2020-10-04,seco,35877
2834,2020-10-05,seco,41810
2835,2020-10-06,seco,44190
2836,2020-10-07,seco,44908
2837,2020-10-08,seco,43785
2838,2020-10-09,seco,42313
2839,2020-10-10,seco,37612
2840,2020-10-11,seco,32247
2841,2020-10-12,seco,33205
2842,2020-10-13,seco,39967
2843,2020-10-14,seco,41999
2844,2020-10-15,seco,40193
2845,2020-10-16,seco,38777
2846,2020-10-17,seco,35453
2847,2020-10-18,seco,32294
2848,2020-10-19,seco,37510
2849,2020-10-20,seco,39305
2850,2020-10-21,seco,39676
2851,2020-10-22,seco,39417
2852,2020-10-23,seco,39043
2853,2020-10-24,seco,36313
2854,2020-10-25,seco,32348
2855,2020-10-26,seco,37226
2856,2020-10-27,seco,39118
2857,2020-10-28,seco,40680
2858,2020-10-29,seco,41010
2859,2020-10-30,seco,38876
2860,2020-10-31,seco,33680
2861,2020-11-01,seco,29485
2862,2020-11-02,seco,30182
2863,2020-11-03,seco,35485
2864,2020-11-04,seco,36566
2865,2020-11-05,seco,37294
2866,2020-11-06,seco,38002
2867,2020-11-07,seco,35986
2868,2020-11-08,seco,33383
2869,2020-11-09,seco,39503
2870,2020-11-10,seco,39608
2871,2020-11-11,seco,40310
2872,2020-11-12,seco,40052
2873,2020-11-13,seco,40035
2874,2020-11-14,seco,37100
2875,2020-11-15,seco,33833
2876,2020-11-16,seco,40300
2877,2020-11-17,seco,40684
2878,2020-11-18,seco,39158
2879,2020-11-19,seco,38122
2880,2020-11-20,seco,35948
2881,2020-11-21,seco,34418
2882,2020-11-22,seco,32225
2883,2020-11-23,seco,38196
2884,2020-11-24,seco,39862
2885,2020-11-25,seco,40754
2886,2020-11-26,seco,41661
2887,2020-11-27,seco,42320
2888,2020-11-28,seco,39722
2889,2020-11-29,seco,36484
2890,2020-11-30,seco,42753
2891,2020-12-01,seco,43201
2892,2020-12-02,seco,42854
2893,2020-12-03,seco,43247
2894,2020-12-04,seco,43568
2895,2020-12-05,seco,39756
2896,2020-12-06,seco,34198
2897,2020-12-07,seco,39051
2898,2020-12-08,seco,40001
2899,2020-12-09,seco,40384
2900,2020-12-10,seco,39691
2901,2020-12-11,seco,39538
2902,2020-12-12,seco,37743
2903,2020-12-13,seco,34679
2904,2020-12-14,seco,40931
2905,2020-12-15,seco,42505
2906,2020-12-16,seco,43036
2907,2020-12-17,seco,42956
2908,2020-12-18,seco,43130
2909,2020-12-19,seco,40385
2910,2020-12-20,seco,37598
2911,2020-12-21,seco,42646
2912,2020-12-22,seco,41315
2913,2020-12-23,seco,38960
2914,2020-12-24,seco,35105
2915,2020-12-25,seco,30234
2916,2020-12-26,seco,32911
2917,2020-12-27,seco,32702
2918,2020-12-28,seco,37121
2919,2020-12-29,seco,38510
2920,2020-12-30,seco,39073
2921,2020-12-31,seco,36736
2922,2021-01-01,seco,32385
2923,2021-01-02,seco,33808
2924,2021-01-03,seco,32660
2925,2021-01-04,seco,38178
2926,2021-01-05,seco,40958
2927,2021-01-06,seco,42707
2928,2021-01-07,seco,42655
2929,2021-01-08,seco,42641
2930,2021-01-09,seco,40074
2931,2021-01-10,seco,36827
2932,2021-01-11,seco,42476
2933,2021-01-12,seco,43475
2934,2021-01-13,seco,43297
2935,2021-01-14,seco,42435
2936,2021-01-15,seco,41698
2937,2021-01-16,seco,38829
2938,2021-01-17,seco,36032
2939,2021-01-18,seco,42273
2940,2021-01-19,seco,43017
2941,2021-01-20,seco,42957
2942,2021-01-21,seco,43555
2943,2021-01-22,seco,43467
2944,2021-01-23,seco,40304
2945,2021-01-24,seco,37127
2946,2021-01-25,seco,42298
2947,2021-01-26,seco,43971
2948,2021-01-27,seco,44881
2949,2021-01-28,seco,45267
2950,2021-01-29,seco,45563
2951,2021-01-30,seco,42570
2952,2021-01-31,seco,39365
2953,2021-02-01,seco,44949
2954,2021-02-02,seco,45583
2955,2021-02-03,seco,45749
2956,2021-02-04,seco,46579
2957,2021-02-05,seco,44590
2958,2021-02-06,seco,38536
2959,2021-02-07,seco,34113
2960,2021-02-08,seco,39078
2961,2021-02-09,seco,40213
2962,2021-02-10,seco,40943
2963,2021-02-11,seco,41371
2964,2021-02-12,seco,40803
2965,2021-02-13,seco,37705
2966,2021-02-14,seco,34691
2967,2021-02-15,seco,39223
2968,2021-02-16,seco,40311
2969,2021-02-17,seco,41762
2970,2021-02-18,seco,42178
2971,2021-02-19,seco,42608
2972,2021-02-20,seco,39731
2973,2021-02-21,seco,36426
2974,2021-02-22,seco,42230
2975,2021-02-23,seco,43270
2976,2021-02-24,seco,43662
2977,2021-02-25,seco,42685
2978,2021-02-26,seco,41865
2979,2021-02-27,seco,38293
2980,2021-02-28,seco,34980
2981,2021-03-01,seco,40776
2982,2021-03-02,seco,42767
2983,2021-03-03,seco,43565
2984,2021-03-04,seco,43902
2985,2021-03-05,seco,43323
2986,2021-03-06,seco,39670
2987,2021-03-07,seco,35600
2988,2021-03-08,seco,40499
2989,2021-03-09,seco,41441
2990,2021-03-10,seco,41663
2991,2021-03-11,seco,42585
2992,2021-03-12,seco,43305
2993,2021-03-13,seco,40060
2994,2021-03-14,seco,37060
2995,2021-03-15,seco,42565
2996,2021-03-16,seco,43555
2997,2021-03-17,seco,43639
2998,2021-03-18,seco,43365
2999,2021-03-19,seco,42985
3000,2021-03-20,seco,40015
3001,2021-03-21,seco,37474
3002,2021-03-22,seco,43432
3003,2021-03-23,seco,44369
3004,2021-03-24,seco,44758
3005,2021-03-25,seco,44667
3006,2021-03-26,seco,44542
3007,2021-03-27,seco,41795
3008,2021-03-28,seco,38720
3009,2021-03-29,seco,43824
3010,2021-03-30,seco,43483
3011,2021-03-31,seco,42017
3012,2021-04-01,seco,40189
3013,2021-04-02,seco,36342
3014,2021-04-03,seco,36608
3015,2021-04-04,seco,34826
3016,2021-04-05,seco,40344
3017,2021-04-06,seco,40929
3018,2021-04-07,seco,40368
3019,2021-04-08,seco,40244
3020,2021-04-09,seco,40655
3021,2021-04-10,seco,38073
3022,2021-04-11,seco,35060
3023,2021-04-12,seco,41119
3024,2021-04-13,seco,41272
3025,2021-04-14,seco,40552
3026,2021-04-15,seco,40733
3027,2021-04-16,seco,40913
3028,2021-04-17,seco,37973
3029,2021-04-18,seco,34826
3030,2021-04-19,seco,39423
3031,2021-04-20,seco,39399
3032,2021-04-21,seco,37153
3033,2021-04-22,seco,38849
3034,2021-04-23,seco,38848
3035,2021-04-24,seco,36908
3036,2021-04-25,seco,34219
3037,2021-04-26,seco,39869
3038,2021-04-27,seco,40495
3039,2021-04-28,seco,40413
3040,2021-04-29,seco,39836
3041,2021-04-30,seco,39291
3042,2021-05-01,seco,34741
3043,2021-05-02,seco,33102
3044,2021-05-03,seco,38511
3045,2021-05-04,seco,39612
3046,2021-05-05,seco,40584
3047,2021-05-06,seco,40980
3048,2021-05-07,seco,40081
3049,2021-05-08,seco,36775
3050,2021-05-09,seco,32902
3051,2021-05-10,seco,38693
3052,2021-05-11,seco,39653
3053,2021-05-12,seco,40105
3054,2021-05-13,seco,39574
3055,2021-05-14,seco,39620
3056,2021-05-15,seco,37145
3057,2021-05-16,seco,34002
3058,2021-05-17,seco,39124
3059,2021-05-18,seco,39797
3060,2021-05-19,seco,39766
3061,2021-05-20,seco,39956
3062,2021-05-21,seco,40640
3063,2021-05-22,seco,38009
3064,2021-05-23,seco,34924
3065,2021-05-24,seco,38772
3066,2021-05-25,seco,38985
3067,2021-05-26,seco,39647
3068,2021-05-27,seco,40451
3069,2021-05-28,seco,40935
3070,2021-05-29,seco,39082
3071,2021-05-30,seco,35358
3072,2021-05-31,seco,39331
3073,2021-06-01,seco,39369
3074,2021-06-02,seco,39632
3075,2021-06-03,seco,37766
3076,2021-06-04,seco,38720
3077,2021-06-05,seco,36663
3078,2021-06-06,seco,34217
3079,2021-06-07,seco,39233
3080,2021-06-08,seco,40012
3081,2021-06-09,seco,40271
3082,2021-06-10,seco,40408
3083,2021-06-11,seco,40494
3084,2021-06-12,seco,36639
3085,2021-06-13,seco,32722
3086,2021-06-14,seco,37501
3087,2021-06-15,seco,38285
3088,2021-06-16,seco,38373
3089,2021-06-17,seco,38308
3090,2021-06-18,seco,38278
3091,2021-06-19,seco,35995
3092,2021-06-20,seco,33035
3093,2021-06-21,seco,37713
3094,2021-06-22,seco,38840
3095,2021-06-23,seco,38914
3096,2021-06-24,seco,38610
3097,2021-06-25,seco,38935
3098,2021-06-26,seco,36459
3099,2021-06-27,seco,33365
3100,2021-06-28,seco,37521
3101,2021-06-29,seco,37460
3102,2021-06-30,seco,36572
3103,2021-07-01,seco,36396
3104,2021-07-02,seco,36994
3105,2021-07-03,seco,34602
3106,2021-07-04,seco,31930
3107,2021-07-05,seco,36468
3108,2021-07-06,seco,37560
3109,2021-07-07,seco,37657
3110,2021-07-08,seco,37637
3111,2021-07-09,seco,36192
3112,2021-07-10,seco,34630
3113,2021-07-11,seco,31972
3114,2021-07-12,seco,36860
3115,2021-07-13,seco,38138
3116,2021-07-14,seco,38469
3117,2021-07-15,seco,38836
3118,2021-07-16,seco,39004
3119,2021-07-17,seco,36383
3120,2021-07-18,seco,32834
3121,2021-07-19,seco,36400
3122,2021-07-20,seco,36768
3123,2021-07-21,seco,37154
3124,2021-07-22,seco,37806
3125,2021-07-23,seco,37958
3126,2021-07-24,seco,35388
3127,2021-07-25,seco,32372
3128,2021-07-26,seco,37493
3129,2021-07-27,seco,38858
3130,2021-07-28,seco,38555
3131,2021-07-29,seco,37015
3132,2021-07-30,seco,36704
3133,2021-07-31,seco,34509
3134,2021-08-01,seco,31905
3135,2021-08-02,seco,36312
3136,2021-08-03,seco,37573
3137,2021-08-04,seco,37832
3138,2021-08-05,seco,38025
3139,2021-08-06,seco,38115
3140,2021-08-07,seco,35700
3141,2021-08-08,seco,32268
3142,2021-08-09,seco,37548
3143,2021-08-10,seco,39031
3144,2021-08-11,seco,38985
3145,2021-08-12,seco,38775
3146,2021-08-13,seco,38709
3147,2021-08-14,seco,36007
3148,2021-08-15,seco,33079
3149,2021-08-16,seco,38371
3150,2021-08-17,seco,39596
3151,2021-08-18,seco,40418
3152,2021-08-19,seco,40374
3153,2021-08-20,seco,40593
3154,2021-08-21,seco,37697
3155,2021-08-22,seco,34563
3156,2021-08-23,seco,40536
3157,2021-08-24,seco,42134
3158,2021-08-25,seco,42660
3159,2021-08-26,seco,42808
3160,2021-08-27,seco,41105
3161,2021-08-28,seco,37875
3162,2021-08-29,seco,34405
3163,2021-08-30,seco,38973
3164,2021-08-31,seco,39456
3165,2021-09-01,seco,39358
3166,2021-09-02,seco,39807
3167,2021-09-03,seco,40708
3168,2021-09-04,seco,37690
3169,2021-09-05,seco,34210
3170,2021-09-06,seco,37959
3171,2021-09-07,seco,37940
3172,2021-09-08,seco,42581
3173,2021-09-09,seco,42835
3174,2021-09-10,seco,41807
3175,2021-09-11,seco,38547
3176,2021-09-12,seco,35738
3177,2021-09-13,seco,42737
3178,2021-09-14,seco,44168
3179,2021-09-15,seco,43615
3180,2021-09-16,seco,42065
3181,2021-09-17,seco,41262
3182,2021-09-18,seco,38633
3183,2021-09-19,seco,36250
3184,2021-09-20,seco,42955
3185,2021-09-21,seco,44276
3186,2021-09-22,seco,41089
3187,2021-09-23,seco,40205
3188,2021-09-24,seco,40506
3189,2021-09-25,seco,37808
3190,2021-09-26,seco,34974
3191,2021-09-27,seco,40571
3192,2021-09-28,seco,42679
3193,2021-09-29,seco,43346
3194,2021-09-30,seco,42835
3195,2021-10-01,seco,42158
3196,2021-10-02,seco,38731
3197,2021-10-03,seco,35857
3198,2021-10-04,seco,41419
3199,2021-10-05,seco,41455
3200,2021-10-06,seco,41894
3201,2021-10-07,seco,41700
3202,2021-10-08,seco,40592
3203,2021-10-09,seco,37450
3204,2021-10-10,seco,33814
3205,2021-10-11,seco,36314
3206,2021-10-12,seco,34426
3207,2021-10-13,seco,39185
3208,2021-10-14,seco,40806
3209,2021-10-15,seco,41861
3210,2021-10-16,seco,38399
3211,2021-10-17,seco,34202
3212,2021-10-18,seco,38570
3213,2021-10-19,seco,38591
3214,2021-10-20,seco,37797
3215,2021-10-21,seco,37804
3216,2021-10-22,seco,38662
3217,2021-10-23,seco,37478
3218,2021-10-24,seco,34695
3219,2021-10-25,seco,38686
3220,2021-10-26,seco,40613
3221,2021-10-27,seco,41024
3222,2021-10-28,seco,41040
3223,2021-10-29,seco,40829
3224,2021-10-30,seco,37654
3225,2021-10-31,seco,34032
3226,2021-11-01,seco,37050
3227,2021-11-02,seco,35394
3228,2021-11-03,seco,39747
3229,2021-11-04,seco,40939
3230,2021-11-05,seco,41566
3231,2021-11-06,seco,38858
3232,2021-11-07,seco,35364
3233,2021-11-08,seco,40987
3234,2021-11-09,seco,41793
3235,2021-11-10,seco,41530
3236,2021-11-11,seco,40468
3237,2021-11-12,seco,39304
3238,2021-11-13,seco,35855
3239,2021-11-14,seco,32968
3240,2021-11-15,seco,35081
3241,2021-11-16,seco,40785
3242,2021-11-17,seco,42857
3243,2021-11-18,seco,42974
3244,2021-11-19,seco,41865
3245,2021-11-20,seco,36952
3246,2021-11-21,seco,33453
3247,2021-11-22,seco,39646
3248,2021-11-23,seco,41921
3249,2021-11-24,seco,43052
3250,2021-11-25,seco,44084
3251,2021-11-26,seco,43527
3252,2021-11-27,seco,39942
3253,2021-11-28,seco,36643
3254,2021-11-29,seco,43645
3255,2021-11-30,seco,43874
3256,2021-12-01,seco,43075
3257,2021-12-02,seco,42769
3258,2021-12-03,seco,42224
3259,2021-12-04,seco,38985
3260,2021-12-05,seco,36329
3261,2021-12-06,seco,41933
3262,2021-12-07,seco,40997
3263,2021-12-08,seco,40020
3264,2021-12-09,seco,40402
3265,2021-12-10,seco,41348
3266,2021-12-11,seco,39536
3267,2021-12-12,seco,37226
3268,2021-12-13,seco,42765
3269,2021-12-14,seco,43306
3270,2021-12-15,seco,43354
3271,2021-12-16,seco,43474
3272,2021-12-17,seco,42859
3273,2021-12-18,seco,38552
3274,2021-12-19,seco,34545
3275,2021-12-20,seco,39350
3276,2021-12-21,seco,41318
3277,2021-12-22,seco,42580
3278,2021-12-23,seco,40495
3279,2021-12-24,seco,35687
3280,2021-12-25,seco,31207
3281,2021-12-26,seco,33909
3282,2021-12-27,seco,39693
3283,2021-12-28,seco,40167
3284,2021-12-29,seco,40053
3285,2021-12-30,seco,38821
3286,2021-12-31,seco,35208
3287,2022-01-01,seco,31511
3288,2022-01-02,seco,33906
3289,2022-01-03,seco,40334
3290,2022-01-04,seco,41872
3291,2022-01-05,seco,42220
3292,2022-01-06,seco,42217
3293,2022-01-07,seco,40954
3294,2022-01-08,seco,37286
3295,2022-01-09,seco,33771
3296,2022-01-10,seco,38766
3297,2022-01-11,seco,40157
3298,2022-01-12,seco,40935
3299,2022-01-13,seco,41764
3300,2022-01-14,seco,42655
3301,2022-01-15,seco,40376
3302,2022-01-16,seco,37058
3303,2022-01-17,seco,43013
3304,2022-01-18,seco,44737
3305,2022-01-19,seco,44620
3306,2022-01-20,seco,44394
3307,2022-01-21,seco,45169
3308,2022-01-22,seco,42089
3309,2022-01-23,seco,39478
3310,2022-01-24,seco,45683
3311,2022-01-25,seco,46349
3312,2022-01-26,seco,45989
3313,2022-01-27,seco,46087
3314,2022-01-28,seco,45284
3315,2022-01-29,seco,40516
3316,2022-01-30,seco,36198
3317,2022-01-31,seco,41680
3318,2022-02-01,seco,42650
3319,2022-02-02,seco,42875
3320,2022-02-03,seco,42990
3321,2022-02-04,seco,43874
3322,2022-02-05,seco,41610
3323,2022-02-06,seco,37836
3324,2022-02-07,seco,43035
3325,2022-02-08,seco,42413
3326,2022-02-09,seco,41841
3327,2022-02-10,seco,41873
3328,2022-02-11,seco,42363
3329,2022-02-12,seco,39602
3330,2022-02-13,seco,36704
3331,2022-02-14,seco,44066
3332,2022-02-15,seco,45083
3333,2022-02-16,seco,44641
3334,2022-02-17,seco,43818
3335,2022-02-18,seco,43350
3336,2022-02-19,seco,39688
3337,2022-02-20,seco,36646
3338,2022-02-21,seco,43614
3339,2022-02-22,seco,45210
3340,2022-02-23,seco,45807
3341,2022-02-24,seco,45594
3342,2022-02-25,seco,45924
3343,2022-02-26,seco,42098
3344,2022-02-27,seco,38862
